Date,PrevOpen,PrevHigh,PrevLow,PrevAdjClose,PrevVol,9MA,20MA,UpperBB,MidBB,LowerBB,SAR,ADX,MACD,MACDSIGNAL,MACDHIST,MOM,ROC,RSI,ATR,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_SLOPE,STDDEV,TSF,VAR,PrevIndOpen,PrevIndHigh,PrevIndLow,PrevIndClose,PrevIndVol,Open,Adj Close
2011-12-01,13.489999771118164,13.489999771118164,12.84000015258789,12.869999885559082,41700.0,13.042222128974068,,,,,12.527999649047851,,,,,,,,,0.3484877856582615,,,,0.17371242919442534,,0.030176008056628234,33.59333419799805,34.119998931884766,33.56999969482422,33.5682373046875,2903100.0,13.239999771118164,12.260000228881836
2011-12-02,13.239999771118164,13.239999771118164,12.25,12.260000228881836,46400.0,13.07333321041531,,,,,14.0,,,,,-0.3000001907348633,-2.3885364706382584,,,0.4475070483626857,,,,0.2775607868322983,,0.07703999038696452,34.099998474121094,34.246665954589844,33.91666793823242,33.637210845947266,1233300.0,12.979999542236328,12.670000076293945
2011-12-05,12.979999542236328,12.979999542236328,12.199999809265137,12.670000076293945,20600.0,13.123333189222548,,,,,13.965,,,,,-0.01999950408935547,-0.1576005102495892,,,0.6641679030279461,,,,0.253487627679386,,0.064255977386523,34.54999923706055,34.54999923706055,33.88333511352539,33.420433044433594,2087100.0,12.960000038146973,12.779999732971191
2011-12-06,12.960000038146973,13.050000190734863,12.199999809265137,12.779999732971191,30800.0,13.096666547987196,,,,,13.894399992370605,,,,,0.19999980926513672,1.5898236127033005,,,0.4865408389408842,,,,0.21284722557935234,,0.0453039414368277,34.459999084472656,34.459999084472656,33.84333419799805,33.47298049926758,1752600.0,12.260000228881836,12.260000228881836
2011-12-07,12.260000228881836,12.449999809265137,12.199999809265137,12.260000228881836,5600.0,13.064444330003527,,,,,13.826623985046387,,,,,-0.28999996185302734,-2.31075663303274,,,0.36211573923746165,12.621714346749442,-0.2367372726582822,-0.004131868383386633,0.25933744474692777,12.617582478366055,0.06725591024786581,33.85333251953125,34.086666107177734,33.779998779296875,33.45985412597656,852600.0,12.25,12.289999961853027
2011-12-08,12.25,12.699999809265137,12.25,12.289999961853027,3500.0,12.9377777311537,,,,,13.761559018015138,,,,,-0.25,-1.993620420737685,45.19571721801082,0.5478572164263044,0.18362605653771844,12.51685722896031,-0.9909287909107822,-0.017296694661234763,0.225867082449767,12.499560534299075,0.05101593893436984,33.7066650390625,33.96666717529297,33.426666259765625,33.335044860839844,1038300.0,12.260000228881836,11.699999809265137
2011-12-09,12.260000228881836,12.399999618530273,11.449999809265137,11.699999809265137,15500.0,12.679999987284342,,,,,13.699096649665139,,,,,-0.8500003814697266,-6.772911303198592,36.860888740733444,0.5765816873433638,0.325965202556998,12.286571393694196,-2.396210703013409,-0.0418461663382394,0.3797367579529185,12.244725227355957,0.1442000053405934,33.813331604003906,33.86333465576172,33.21666717529297,32.806217193603516,1413000.0,11.680000305175781,11.779999732971191
2011-12-12,11.680000305175781,11.899999618530273,11.680000305175781,11.779999732971191,2400.0,12.708888901604546,,,,,13.564150839241139,,,,,-1.2300004959106445,-9.45426959470822,38.51658065862025,0.55111151777273,0.03646630267601184,12.089428438459125,-3.6268205472261164,-0.0633846408718235,0.3917346258111449,12.0260437975873,0.1534560170593977,33.38333511352539,33.98666763305664,33.38333511352539,33.384300231933594,873300.0,13.260000228881836,13.029999732971191
2011-12-13,13.260000228881836,13.260000228881836,11.779999732971191,13.029999732971191,68300.0,12.676666683620876,,,,,13.437301777442578,,,,,0.01999950408935547,0.15372408714457997,57.34025627085024,0.6174607304968668,0.11067615374962973,12.232285526820592,-2.672703915895707,-0.0466813475221068,0.4746114210990096,12.185604179298485,0.22525600103762144,33.66999816894531,33.66999816894531,33.34000015258789,33.055850982666016,1216800.0,13.199999809265137,12.899999618530273
2011-12-14,13.199999809265137,13.210000038146973,12.3100004196167,12.899999618530273,92400.0,12.626666704813639,12.831500005722045,,,,13.318063659351932,,,,,0.14999961853027344,1.1764675963158666,55.43925584217103,0.6376420796421102,0.09869098990120148,12.326571137564523,-2.0693057090325815,-0.0361319091293838,0.5505269750487938,12.290439228435138,0.30307995025637524,33.7933349609375,33.83333206176758,33.00666809082031,32.65842056274414,1496400.0,12.789999961853027,12.819999694824219
2011-12-15,12.789999961853027,13.029999732971191,12.34000015258789,12.819999694824219,66800.0,12.563333405388725,12.799499988555908,13.302855415642854,12.579999971389771,11.857144527136688,13.260000228881836,,,,,-0.05000019073486328,-0.3885018739663404,54.2473776978364,0.6413819011236238,0.09438738759595405,12.391428239004952,-1.6680344644090894,-0.029120921040629293,0.5808820454658898,12.362307317964323,0.33742395074463616,32.91999816894531,33.209999084472656,32.86666488647461,32.55659484863281,1140600.0,12.40999984741211,12.529999732971191
2011-12-16,12.40999984741211,12.699999809265137,12.329999923706055,12.529999732971191,48300.0,12.49777783287896,12.789999961853027,13.301639620126037,12.578499937057495,11.855360253988954,13.210000038146973,,,,,0.26999950408935547,2.202279763855941,50.047024798225834,0.6305688918375195,-0.03157280278987473,12.439713941301617,-0.9405758766117177,-0.016417620732234073,0.4471867435899549,12.423296320569383,0.19997598364258806,33.223331451416016,33.369998931884766,33.0433349609375,32.74052810668945,1702500.0,12.369999885559082,12.399999618530273
2011-12-19,12.369999885559082,13.270000457763672,11.949999809265137,12.399999618530273,1347700.0,12.53000005086263,12.782499980926513,13.289241995177944,12.563999938964844,11.838757882751745,11.449999809265137,,,,,-0.2700004577636719,-2.131021753258333,48.24368334453461,0.6798140173133064,-0.0874228644786783,12.468285342625208,-0.30473716977082094,-0.005318717118147965,0.23482761036946098,12.462966625507061,0.055144006591831385,33.2400016784668,33.643333435058594,33.2400016784668,32.881771087646484,1363800.0,12.550000190734863,11.930000305175781
2011-12-20,12.550000190734863,12.609999656677246,11.800000190734863,11.930000305175781,41900.0,12.521111170450846,12.76549997329712,13.307445157318577,12.53149995803833,11.755554758758082,11.486399822235107,,,,,-0.8499994277954102,-6.651012876021367,42.30812411171735,0.6891129779296691,-0.1866765597987506,12.35628547668457,-0.775650381409434,-0.013538480066991114,0.345519679567702,12.34274699661758,0.11938384896856746,33.413333892822266,33.91999816894531,33.27000045776367,32.85877990722656,518100.0,12.170000076293945,12.819999694824219
2011-12-21,12.170000076293945,13.069999694824219,11.850000381469727,12.819999694824219,50200.0,12.575555589463976,12.777999973297119,13.331091481897975,12.544999933242797,11.75890838458762,11.52207183494568,,,,,0.5599994659423828,4.567695395495575,53.879656750397686,0.7270334304600137,-0.10127849401816784,12.513714000156948,0.6434472616907694,0.011230745420351133,0.3288158517307507,12.524944745577299,0.108119864349419,33.68333435058594,34.21333312988281,33.68333435058594,33.68320846557617,970800.0,12.75,13.760000228881836
2011-12-22,12.75,14.819999694824219,12.75,13.760000228881836,38900.0,12.823333316379124,12.846499967575074,13.55378476399182,12.605999946594238,11.658215129196657,11.557030407402038,,,,,1.4700002670288086,11.960946066652145,62.44696416543031,0.822959592200314,0.41921061058012565,12.827142715454102,2.4603162452494725,0.04296703129024296,0.6081250285291724,12.870109746744346,0.36981605032360676,34.029998779296875,34.36333465576172,33.869998931884766,33.814579010009766,639000.0,13.90999984741211,14.079999923706055
2011-12-23,13.90999984741211,14.1899995803833,13.760000228881836,14.079999923706055,49100.0,12.916666666666666,12.881500005722046,13.82652574599099,12.682499933242799,11.538474120494607,11.687549178898927,,,,,2.380000114440918,20.341881651623737,64.84132947405773,0.7948910035789677,0.1483885442437666,13.238571330479214,5.186481476548308,0.09076923747639079,0.8100963025148341,13.329340567955605,0.6562560193482057,34.40666580200195,34.49333190917969,34.290000915527344,33.907875061035156,377400.0,14.100000381469727,14.020000457763672
2011-12-27,14.100000381469727,14.850000381469727,13.630000114440918,14.020000457763672,100400.0,12.991111119588217,12.875,14.01164152757898,12.73299994468689,11.4543583617948,11.812847199535938,,,,,2.2400007247924805,19.01528671959911,64.01714549360884,0.8252559509682421,0.1644584311238553,13.610000038146973,7.648252039947895,0.13428573398799687,0.8298530208012124,13.744285772134969,0.6886560361328975,34.5433349609375,34.5433349609375,34.3466682434082,33.99656295776367,508800.0,13.869999885559082,14.130000114440918
2011-12-28,13.869999885559082,14.34000015258789,13.779999732971191,14.130000114440918,16900.0,13.131111145019531,12.927500009536743,14.202278525597377,12.788999938964844,11.375721352332311,11.995076390451965,41.079548950089325,,,,1.1000003814697266,8.442059892651255,64.89805652581957,0.8063091273002748,0.07961430490485855,13.90000013623919,8.998169142635163,0.1583516844026335,0.4879509905610729,14.058351820641821,0.23809616918953225,34.349998474121094,34.87666702270508,34.349998474121094,34.262657165527344,489600.0,14.050000190734863,13.720000267028809
2011-12-29,14.050000190734863,14.1899995803833,13.0,13.720000267028809,22000.0,13.25777784983317,12.930500030517578,14.307532428616373,12.837499952316284,11.367467476016195,12.16637182991303,41.228708856601486,,,,0.8200006484985352,6.356594362379986,59.09125845192572,0.8337155882347768,0.2196521450998753,14.03542881011963,9.284168746851329,0.16347257593175868,0.16904430869458345,14.198901386051388,0.028575978302029625,34.72666549682617,34.746665954589844,34.36000061035156,33.92101287841797,698400.0,13.550000190734863,14.270000457763672
2011-12-30,13.550000190734863,14.34000015258789,13.420000076293945,14.270000457763672,11200.0,13.460000038146973,12.978000020980835,14.504871495585697,12.907499980926513,11.31012846626733,12.327389543006433,41.48405818645153,,,,1.4500007629394531,11.310458638504173,63.77389549851379,0.8398787659532888,-0.5608323357876813,14.187143216814313,9.010454504299313,0.15857148851667133,0.18183510447252607,14.345714705330984,0.033064005218534476,34.393333435058594,34.72666549682617,34.33333206176758,34.15096664428711,1201200.0,14.1899995803833,14.09000015258789
2012-01-03,14.1899995803833,14.449999809265137,13.699999809265137,14.09000015258789,44500.0,13.662222226460775,13.047500038146973,14.646396985744833,12.998999977111817,11.351602968478801,12.47874619331423,41.808796320448955,,,,1.5600004196166992,12.450123326912333,61.300828917520256,0.8334588540994824,0.08008439684346053,14.230571801321846,7.962203236261303,0.1398681892143501,0.18227454009018576,14.370439990536196,0.03322400796508873,34.73666763305664,34.96666717529297,34.51333236694336,34.27908706665039,1260000.0,14.369999885559082,13.979999542236328
2012-01-04,14.369999885559082,14.869999885559082,13.40999984741211,13.979999542236328,34200.0,13.880000008477104,13.10600004196167,14.757892923245635,13.064499950408935,11.371106977572236,12.62102144460356,42.433146654963664,,,,1.5799999237060547,12.741935260586136,59.77529753432363,0.8782117958171602,0.04657002817649708,14.358285931178502,8.479035998377539,0.14907695854103173,0.18410873558815546,14.507362889719534,0.03389602651986934,35.176666259765625,35.53333282470703,34.983333587646484,34.59772491455078,1275000.0,14.130000114440918,14.029999732971191
2012-01-05,14.130000114440918,14.819999694824219,13.949999809265137,14.029999732971191,55600.0,14.05222225189209,13.208000040054321,14.865448871641242,13.126999950408935,11.388551029176629,12.800939719880002,43.01290053701304,,,,2.09999942779541,17.602677066859208,60.25941450821253,0.8776252307987261,0.26106780968620524,14.453142956324985,8.600951260682441,0.15125276334993132,0.17837046948320429,14.604395719674917,0.031816024383658714,34.823333740234375,35.12666702270508,34.823333740234375,34.44989776611328,554400.0,14.300000190734863,14.5
2012-01-06,14.300000190734863,14.989999771118164,14.1899995803833,14.5,55400.0,14.17333337995741,13.345500040054322,15.027495615727162,13.238999938964843,11.450504262202525,12.966464533134328,43.684837775200705,0.4225763421136204,0.2691664758268249,0.15340986628679548,1.6800003051757812,13.104526873382394,64.57534308817988,0.8835091456093151,-1.9177007406534154,14.625142914908272,9.048526679376613,0.15925275362454927,0.1902210907197861,14.78439566853282,0.036184063354625096,34.753334045410156,35.69333267211914,34.753334045410156,34.93608856201172,619200.0,15.0,14.520000457763672
2012-01-09,15.0,15.0,14.319999694824219,14.520000457763672,97500.0,14.22999996609158,13.463000011444091,15.166280798057514,13.350499963760376,11.534719129463237,13.168818056932711,44.316903115776896,0.45282503901735716,0.30589818846493133,0.14692685055242583,0.7600002288818359,5.523257385465863,64.75077800628533,0.8689727998640627,-1.566128158674489,14.712857273646764,8.580021317270592,0.15087913052066343,0.23618660296419985,14.863736404167426,0.05578411141976858,35.526668548583984,35.86666488647461,35.49333190917969,35.21860122680664,1488600.0,14.609999656677246,14.5
2012-01-10,14.609999656677246,14.609999656677246,14.359999656677246,14.5,75200.0,14.301111115349663,13.604500007629394,15.204588635585294,13.49049997329712,11.776411311008944,13.388559890100785,44.90382093202622,0.4697682831058909,0.33867220739312326,0.13109607571276766,0.4200000762939453,2.982955103478413,64.40727543130816,0.8247604570166296,-0.44869701859200983,14.720000049046106,7.344987037176078,0.12890109177474138,0.24638207799484832,14.848901140820848,0.06070412835705952,36.13999938964844,36.29999923706055,35.95000076293945,35.708065032958984,2531400.0,14.510000228881836,14.8100004196167
2012-01-11,14.510000228881836,14.979999542236328,14.319999694824219,14.8100004196167,65500.0,14.380000008477104,13.679500007629395,15.257346710882437,13.642000007629395,12.026653304376353,13.581932703288691,45.7642189089894,0.5024187980380592,0.37142152552211044,0.13099727251594878,0.7899999618530273,5.634806961903904,67.30264899503238,0.8129918420448782,-0.12647289980634283,14.679714448111397,5.202717641608717,0.09105495410961109,0.25039191826414586,14.77076940222101,0.06269611273199871,36.643333435058594,36.973331451416016,36.54999923706055,36.41434097290039,3159000.0,14.760000228881836,14.479999542236328
2012-01-12,14.760000228881836,14.760000228881836,14.199999809265137,14.479999542236328,22500.0,14.482222239176432,13.743000030517578,15.343567140357143,13.714499998092652,12.085432855828161,13.752100778894048,46.21036870816654,0.49594925914217214,0.3963270722461228,0.09962218689604935,0.34999942779541016,2.476995222651901,61.56160589332824,0.7984924683524985,0.11723412956797423,14.599428531101774,3.459977814010244,0.06046151800470038,0.12464368796806823,14.659890049106473,0.015536048950281156,36.9033317565918,37.20333480834961,36.67333221435547,36.637725830078125,2859000.0,14.470000267028809,14.5
2012-01-13,14.470000267028809,14.579999923706055,14.300000190734863,14.5,81900.0,14.495555665757921,13.819000053405762,15.412826195270144,13.794500017166138,12.176173839062132,13.901848685426762,46.624650664545314,0.48682416679016427,0.4144264911549311,0.0723976756352332,0.7799997329711914,5.68512913841297,61.774430645634524,0.7614572729681195,-0.0375605850499374,14.611142812456404,3.0985024063786692,0.05413184951949906,0.12464368796806823,14.665274661975904,0.015536048950281156,37.1533317565918,37.45333480834961,36.88666534423828,36.89395523071289,2166600.0,14.3100004196167,14.539999961853027
2012-01-17,14.3100004196167,14.829999923706055,13.859999656677246,14.539999961853027,68800.0,14.528889020284018,13.932000064849854,15.464993472412385,13.880500030517577,12.29600658862277,15.0,45.72781346351234,0.47731790430561105,0.42700477378506707,0.05031313052054398,0.26999950408935547,1.892077753525645,62.22490163772334,0.7763532011153116,-0.35842565359615036,14.657714189801897,3.219022630977412,0.05624173132927863,0.12354779277055994,14.713955921131175,0.015264057098477224,37.276668548583984,37.45000076293945,36.96333312988281,36.90708541870117,2669700.0,14.670000076293945,14.609999656677246
2012-01-18,14.670000076293945,14.75,14.609999656677246,14.609999656677246,23600.0,14.604444609747993,14.054000091552734,15.470776986344116,13.98450002670288,12.498223067061645,14.977199993133546,44.89503606255315,0.47001447882015057,0.4356067147920838,0.03440776402806678,0.5199995040893555,3.690557121774396,63.04563088939008,0.7358994037604303,-0.6819517116023295,14.700571278163366,3.2252990026923407,0.056351621858366244,0.11956611036839339,14.756922900021731,0.01429605474862683,37.900001525878906,37.959999084472656,37.49333190917969,37.13703918457031,2175000.0,14.8100004196167,17.100000381469727
2012-01-19,14.8100004196167,17.719999313354492,14.8100004196167,17.100000381469727,76800.0,14.90444458855523,14.27650008201599,16.070785918642986,14.219500064849854,12.36821421105672,13.859999656677246,46.3833667590825,0.6575686679096293,0.4799991054155929,0.17756956249403644,3.1200008392333984,22.317603300395405,79.83175494547223,0.9054779932544886,0.018796395489962554,15.382571383884976,7.330122198087623,0.1286373494745611,1.0279613244912196,15.511208733359537,1.0567044846497424,37.70000076293945,38.143333435058594,37.59000015258789,37.55752944946289,1171500.0,17.0,19.709999084472656
2012-01-20,17.0,20.0,16.670000076293945,19.709999084472656,134300.0,15.426666895548502,14.653000116348267,17.40183664113255,14.608500003814697,11.815163366496842,13.937199649810792,48.46102297533638,1.0052241978584906,0.5850441239041724,0.4201800739543182,5.679999351501465,40.48467184324449,86.6678732645015,1.0786581311438863,0.19044549599889427,16.592285455976214,13.978153436145814,0.24892304389031378,2.0613333199802937,16.841208499866525,4.24909505606098,38.290000915527344,38.290000915527344,37.93000030517578,37.3867073059082,2074800.0,19.700000762939453,19.899999618530273
2012-01-23,19.700000762939453,20.0,18.030000686645508,19.899999618530273,81900.0,16.00333351559109,15.005500078201294,18.46417282075877,14.9625,11.460827179241232,14.17971166381836,50.39027517614354,1.2813050779101047,0.7242963147053588,0.5570087632047459,5.399999618530273,37.24137667951912,87.01297748317302,1.1423253584446438,0.04120943265584517,17.758285440717422,20.12483113237935,0.36643953428163634,2.3400801343776743,18.12472497499906,5.475975035309034,37.900001525878906,38.003334045410156,37.60333251953125,37.12062072753906,1928400.0,19.799999237060547,19.530000686645508
2012-01-24,19.799999237060547,19.799999237060547,19.219999313354492,19.530000686645508,84200.0,16.52444468604194,15.270000123977661,19.22742993619086,15.251000022888183,11.274570109585508,14.412523197265624,52.18172364832162,1.4534904101316997,0.870135133790627,0.5833552763410726,5.010000228881836,34.50413271993425,82.53267742291516,1.1093021403540109,-0.09330031383554478,18.642571394784113,23.879130309312423,0.44270330156598775,2.0509802220441156,19.085274696350098,4.2065198712161305,37.86000061035156,37.90666580200195,37.336666107177734,36.89723587036133,2538900.0,19.200000762939453,19.0
2012-01-25,19.200000762939453,19.329999923706055,18.649999618530273,19.0,45000.0,16.985555754767525,15.51050009727478,19.752194824490743,15.497000026702882,11.241805228915018,14.636022269375,52.823653898370836,1.5295501978648538,1.0020181466054723,0.5275320512593815,4.5,31.034482758620683,76.45951034845781,1.0929234923369555,0.09248477714431244,19.219428498404366,25.46779270886842,0.47628570808159126,1.019164099989682,19.695714206485956,1.0386954627077785,37.28333282470703,37.686668395996094,37.25,37.110755920410156,3687000.0,18.90999984741211,19.0
2012-01-26,18.90999984741211,19.0,18.559999465942383,19.0,16500.0,17.48888905843099,15.767000102996827,20.20431527193661,15.746000003814697,11.287684735692782,14.8505813786,53.26236447356913,1.5717104281644492,1.1159566029172676,0.45575382524718155,4.189999580383301,28.29169116587873,76.45951034845781,1.0462861381741457,0.7711982524389122,19.659999901907785,26.07946188222017,0.4894505364554269,0.36853202401214374,20.14945043836321,0.1358158527224873,37.88333511352539,38.63999938964844,37.83000183105469,38.01742935180664,2953200.0,19.0,18.690000534057617
2012-01-27,19.0,19.15999984741211,18.40999984741211,18.690000534057617,17400.0,17.964444584316677,15.994000101089478,20.54343934353286,15.974000024795533,11.404560706058204,15.056558123456,53.74449069920964,1.5621014155528954,1.2051855654443933,0.35691585010850213,4.210000991821289,29.074593404103698,72.8243801411948,1.0251228425902783,1.4233271144557742,19.946000044686453,25.984909424574056,0.4874065965086549,0.43269373328193117,20.43340664119511,0.18722386682145498,38.6966667175293,38.91999816894531,38.130001068115234,37.682350158691406,3427500.0,18.59000015258789,19.600000381469727
2012-01-30,18.59000015258789,19.780000686645508,18.59000015258789,19.600000381469727,39900.0,18.472222328186035,16.278500080108643,20.974113544860643,16.268000030517577,11.561886516174509,15.25429579851776,54.46692918309692,1.6093638417556022,1.286021220706635,0.32334262104896716,5.100000381469727,35.17241642392914,76.37515036537104,1.036899820552231,0.2149672266472093,20.349143055507113,26.271150234691532,0.49360442318759123,0.3471369553878638,20.842747478694704,0.12050406579595574,38.27333450317383,38.83000183105469,38.2066650390625,38.15211486816406,2215800.0,19.239999771118164,18.889999389648438
2012-01-31,19.239999771118164,19.239999771118164,18.440000534057617,18.889999389648438,36700.0,18.937777837117512,16.51900010108948,21.243537486489082,16.498999977111815,11.75446246773455,15.444123966577049,54.85160365216397,1.5714142237149353,1.3430998213082952,0.22831440240664014,4.34999942779541,29.91746519400287,68.81973373499227,1.045692679613651,0.4015971289955451,20.421714319501607,24.53800074522666,0.4565274814982991,0.30388163450704814,20.878241800999906,0.09234404779067518,38.53666687011719,38.56666564941406,38.11000061035156,37.97471618652344,1709700.0,19.0,18.979999542236328
2012-02-01,19.0,19.09000015258789,18.06999969482422,18.979999542236328,40000.0,19.17555554707845,16.757500076293944,21.470225131656136,16.743499946594238,12.016774761532341,15.626359007913967,54.51244847428812,1.5309532619383468,1.3806705094343055,0.15028275250404133,4.369999885559082,29.911019768996706,69.23519400020545,1.043857520910081,0.29055933657681504,20.43628570011684,22.437936374838483,0.412945066179548,0.3044602729430193,20.849230766296387,0.0926960578005378,38.779998779296875,38.7933349609375,38.4566650390625,38.106117248535156,1573200.0,19.139999389648438,20.360000610351562
2012-02-02,19.139999389648438,20.59000015258789,19.040000915527344,20.360000610351562,85200.0,19.238888846503365,17.064500093460083,21.860761701076857,17.0625,12.264238298923143,15.801304647597409,54.94694706136705,1.5918918726816855,1.4229147820837815,0.168977090597904,3.260000228881836,19.064328398580077,74.7834469790558,1.084296313013044,0.6564431508953045,20.639428683689665,20.785882291012076,0.3795824365301447,0.6092818167438101,21.019011120219808,0.3712243322146378,39.119998931884766,39.61666488647461,39.0,38.937232971191406,4076400.0,20.270000457763672,21.0
2012-02-03,20.270000457763672,21.270000457763672,20.270000457763672,21.0,158300.0,19.41555553012424,17.41900005340576,22.28942967779175,17.41100001335144,12.532570348911129,16.088626377896837,55.612450297694906,1.672548662920569,1.472841558251139,0.1997071046694301,1.2900009155273438,6.544906014448237,76.86706292012182,1.0782751477978267,0.7215630652213537,20.842000116620746,18.743035317275485,0.3393187009371244,0.8109651518273188,21.18131881755787,0.6576644774783063,39.63666534423828,39.849998474121094,39.43000030517578,39.160621643066406,2064900.0,21.389999389648438,23.809999465942383
2012-02-06,21.389999389648438,24.06999969482422,21.389999389648438,23.809999465942383,104000.0,19.924444410536026,17.858000087738038,23.301163079748264,17.87649998664856,12.451836893548858,16.503136304286183,56.976295274556705,1.9408404227792495,1.566441331156761,0.3743990916224884,3.9099998474121094,19.648240815900508,83.3659750017613,1.2205411868711404,0.474979840695834,21.587142835344586,19.396550271737418,0.3520879158606896,1.7927565291923035,21.939230751205276,3.2139759729616344,40.27333450317383,40.4466667175293,39.900001525878906,39.63036346435547,2744100.0,23.780000686645508,24.260000228881836
2012-02-07,23.780000686645508,24.489999771118164,22.940000534057617,24.260000228881836,32300.0,20.545555538601345,18.352500104904173,24.22651037680378,18.36349997520447,12.500489573605156,17.259822643339987,58.32415937021399,2.1648201767174946,1.6861171002689077,0.4787030764485869,4.729999542236328,24.21914683019275,84.13466432092058,1.2440739047418123,0.2973727039030946,22.19314286368234,18.74077591105045,0.33927472711919426,2.034113063089249,22.532417590801533,4.137615953430327,40.11333465576172,40.689998626708984,39.913333892822266,40.04098892211914,1877700.0,24.5,24.59000015258789
2012-02-08,24.5,27.290000915527344,24.239999771118164,24.59000015258789,133000.0,21.181111017862957,18.863000059127806,25.04257239058648,18.86799998283386,12.693427575081243,18.12744389867337,59.99756135190082,2.3419573547514503,1.8172851511654162,0.5246722035860341,5.590000152587891,29.421053434673116,84.69328966261334,1.3730687075751955,-0.1354242966046867,22.96400010245187,20.58419294409452,0.37556045867584564,1.7634804877642793,23.339560561127715,3.1098634307253405,40.81666564941406,40.81666564941406,40.21666717529297,39.765045166015625,1619400.0,24.719999313354492,24.290000915527344
2012-02-09,24.719999313354492,26.229999542236328,23.90999984741211,24.290000915527344,162200.0,21.81333329942491,19.339000082015993,25.651737486825095,19.342000007629395,13.032262528433694,19.410201881032926,61.16069647362203,2.430119508320214,1.9398520225963758,0.49026748572383805,5.290000915527344,27.842110081722858,81.87105734087773,1.44070663523584,0.2771834691104806,23.816571644374303,24.531748405100945,0.45639562082814644,1.3187419503929922,24.27296726520245,1.7390803317263135,40.36666488647461,40.36666488647461,39.55666732788086,39.456260681152344,5289300.0,24.280000686645508,23.889999389648438
2012-02-10,24.280000686645508,25.5,23.8799991607666,23.889999389648438,106700.0,22.31111102634006,19.801500034332275,26.00413597571406,19.8125,13.62086402428594,20.513373745862143,62.20375595016908,2.4395897974185594,2.0397995775608124,0.399790219857747,5.19999885559082,27.82235798289672,78.13251959419145,1.4535133640928084,0.35293271398710785,24.462571389334542,27.109452310572028,0.5119340456449069,0.28526518050014404,24.97450543497945,0.08137622320577975,40.2066650390625,40.2066650390625,39.70000076293945,39.23616409301758,1678200.0,23.719999313354492,21.899999618530273
